date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-05-01 00:00:00,,,,,,,,,,
2019-05-02 00:00:00,,,,,,,,,,
2019-05-03 00:00:00,18.7,13.4,26.3,,,,,,,
2019-05-04 00:00:00,,,,,,,,,,
2019-05-05 00:00:00,,,,,,,,,,
2019-05-06 00:00:00,19.9,,28.2,,,,,,,
2019-05-07 00:00:00,,,,,,,,,,
2019-05-08 00:00:00,18.8,,21.8,5.1,,,,,,
2019-05-09 00:00:00,18.7,17.6,21.4,0.8,,,,,,
2019-05-10 00:00:00,18.1,,20.4,0,,,,,,
2019-05-11 00:00:00,,,,,,,,,,
2019-05-12 00:00:00,,,,,,,,,,
2019-05-13 00:00:00,,,,,,,,,,
2019-05-14 00:00:00,16.7,,24.4,,,,,,,
2019-05-15 00:00:00,,,,,,,,,,
2019-05-16 00:00:00,,,,,,,,,,
2019-05-17 00:00:00,,,,,,,,,,
2019-05-18 00:00:00,17.1,,25.2,,,,,,,
2019-05-19 00:00:00,15.7,13,23.5,4.1,,,,,,
2019-05-20 00:00:00,,,,,,,,,,
2019-05-21 00:00:00,13,,17,0,,,,,,
2019-05-22 00:00:00,9.5,8,13.6,16,,,,,,
2019-05-23 00:00:00,,,,,,,,,,
2019-05-24 00:00:00,,,,,,,,,,
2019-05-25 00:00:00,13.5,,23.6,,,,,,,
2019-05-26 00:00:00,13.2,7.7,21.1,,,,,,,
2019-05-27 00:00:00,14.2,10.4,21,,,,,,,
2019-05-28 00:00:00,,,,,,,,,,
2019-05-29 00:00:00,14.2,,18.9,,,,,,,
2019-05-30 00:00:00,,,,,,,,,,
2019-05-31 00:00:00,13.1,9.3,17,0.3,,,,,,
2019-06-01 00:00:00,,,,,,,,,,
2019-06-02 00:00:00,,,,,,,,,,
2019-06-03 00:00:00,,,,,,,,,,
2019-06-04 00:00:00,,,,,,,,,,
2019-06-05 00:00:00,15.3,10.4,24.2,,,,,,,
2019-06-06 00:00:00,,,,,,,,,,
2019-06-07 00:00:00,16.3,10,22.8,,,,,,,
2019-06-08 00:00:00,13.9,7,19.6,,,,,,,
2019-06-09 00:00:00,,,,,,,,,,
2019-06-10 00:00:00,14.9,7.3,22.6,,,,,,,
2019-06-11 00:00:00,,,,,,,,,,
2019-06-12 00:00:00,16.6,12.5,23.4,,,,,,,
2019-06-13 00:00:00,,,,,,,,,,
2019-06-14 00:00:00,16.2,,19,,,,,,,
2019-06-15 00:00:00,12.7,,16,2,,,,,,
2019-06-16 00:00:00,10.4,,12.8,0,,,,,,
2019-06-17 00:00:00,,,,,,,,,,
2019-06-18 00:00:00,,,,,,,,,,
2019-06-19 00:00:00,,,,,,,,,,
2019-06-20 00:00:00,,,,,,,,,,
2019-06-21 00:00:00,12.4,6.3,20.4,,,,,,,
2019-06-22 00:00:00,,,,,,,,,,
2019-06-23 00:00:00,,,,,,,,,,
2019-06-24 00:00:00,17.2,11.8,25.6,,,,,,,
2019-06-25 00:00:00,13.1,,23,,,,,,,
2019-06-26 00:00:00,,,,,,,,,,
2019-06-27 00:00:00,10.3,3.5,18,,,,,,,
2019-06-28 00:00:00,9.9,5,18.4,,,,,,,
2019-06-29 00:00:00,,,,,,,,,,
2019-06-30 00:00:00,11.4,8.3,17.8,,,,,,,
2019-07-01 00:00:00,11.4,9.3,20.1,,,,,,,
2019-07-02 00:00:00,,,,,,,,,,
2019-07-03 00:00:00,11.1,6,19.5,,,,,,,
2019-07-04 00:00:00,10.1,6.2,16.3,,,,,,,
2019-07-05 00:00:00,10.4,8.6,14.4,,,,,,,
2019-07-06 00:00:00,,,,,,,,,,
2019-07-07 00:00:00,,,,,,,,,,
2019-07-08 00:00:00,,,,,,,,,,
2019-07-09 00:00:00,,,,,,,,,,
2019-07-10 00:00:00,,,,,,,,,,
2019-07-11 00:00:00,,,,,,,,,,
2019-07-12 00:00:00,16.4,11,24.3,,,,,,,
2019-07-13 00:00:00,14.7,,18.2,,,,,,,
2019-07-14 00:00:00,,,,,,,,,,
2019-07-15 00:00:00,,,,,,,,,,
2019-07-16 00:00:00,14.7,,21.4,,,,,,,
2019-07-17 00:00:00,,,,,,,,,,
2019-07-18 00:00:00,,,,,,,,,,
2019-07-19 00:00:00,15.9,,22.5,,,,,,,
2019-07-20 00:00:00,,,,,,,,,,
2019-07-21 00:00:00,,,,,,,,,,
2019-07-22 00:00:00,15.6,11.9,24.8,0.3,,,,,,
2019-07-23 00:00:00,12.6,9.6,17.2,0,,,,,,
2019-07-24 00:00:00,9.2,6.4,15.5,,,,,,,
2019-07-25 00:00:00,8.1,5.6,11.5,,,,,,,
2019-07-26 00:00:00,,,,,,,,,,
2019-07-27 00:00:00,,,,,,,,,,
2019-07-28 00:00:00,,,,,,,,,,
2019-07-29 00:00:00,,,,,,,,,,
2019-07-30 00:00:00,,,,,,,,,,
2019-07-31 00:00:00,,,,,,,,,,
2019-08-01 00:00:00,15,11.4,29.2,,,,,,,
2019-08-02 00:00:00,,,,,,,,,,
2019-08-03 00:00:00,,,,,,,,,,
2019-08-04 00:00:00,,,,,,,,,,
2019-08-05 00:00:00,13.4,4.5,23.9,,,,,,,
2019-08-06 00:00:00,,,,,,,,,,
2019-08-07 00:00:00,14.8,7,26,,,,,,,
2019-08-08 00:00:00,10.4,4.3,22.2,,,,,,,
2019-08-09 00:00:00,,,,,,,,,,
2019-08-10 00:00:00,,,,,,,,,,
2019-08-11 00:00:00,13.6,4.2,24.5,,,,,,,
2019-08-12 00:00:00,12.6,4,23,,,,,,,
2019-08-13 00:00:00,12.6,8,19.5,,,,,,,
2019-08-14 00:00:00,,,,,,,,,,
2019-08-15 00:00:00,11,2.8,21.4,,,,,,,
2019-08-16 00:00:00,,,,,,,,,,
2019-08-17 00:00:00,,,,,,,,,,
2019-08-18 00:00:00,15.8,8.3,27,,,,,,,
2019-08-19 00:00:00,11.9,5.5,20.9,,,,,,,
2019-08-20 00:00:00,10.6,5.2,18.8,,,,,,,
2019-08-21 00:00:00,,,,,,,,,,
2019-08-22 00:00:00,,,,,,,,,,
2019-08-23 00:00:00,,,,,,,,,,
2019-08-24 00:00:00,16.1,,26.7,,,,,,,
2019-08-25 00:00:00,,,,,,,,,,
2019-08-26 00:00:00,19.1,10.4,28.2,,,,,,,
2019-08-27 00:00:00,,,,,,,,,,
2019-08-28 00:00:00,,,,,,,,,,
2019-08-29 00:00:00,,,,,,,,,,
2019-08-30 00:00:00,18.6,14,35.2,,,,,,,
2019-08-31 00:00:00,15.4,7.4,23.4,,,,,,,
2019-09-01 00:00:00,,,,,,,,,,
2019-09-02 00:00:00,,,,,,,,,,
2019-09-03 00:00:00,13.7,10,25.4,,,,,,,
2019-09-04 00:00:00,9,,18.2,,,,,,,
2019-09-05 00:00:00,,,,,,,,,,
2019-09-06 00:00:00,,,,,,,,,,
2019-09-07 00:00:00,15.1,7.9,23.6,,,,,,,
2019-09-08 00:00:00,,,,,,,,,,
2019-09-09 00:00:00,,,,,,,,,,
2019-09-10 00:00:00,15,11.6,26.6,0.3,,,,,,
2019-09-11 00:00:00,,,,,,,,,,
2019-09-12 00:00:00,,,,,,,,,,
2019-09-13 00:00:00,,,,,,,,,,
2019-09-14 00:00:00,,,,,,,,,,
2019-09-15 00:00:00,,,,,,,,,,
2019-09-16 00:00:00,16.7,,31.4,,,,,,,
2019-09-17 00:00:00,,,,,,,,,,
2019-09-18 00:00:00,,,,,,,,,,
2019-09-19 00:00:00,,,,,,,,,,
2019-09-20 00:00:00,14.1,,30,,,,,,,
2019-09-21 00:00:00,,,,,,,,,,
2019-09-22 00:00:00,,,,,,,,,,
2019-09-23 00:00:00,,,,,,,,,,
2019-09-24 00:00:00,20.4,10.9,30.2,,,,,,,
2019-09-25 00:00:00,,,,,,,,,,
2019-09-26 00:00:00,,,,,,,,,,
2019-09-27 00:00:00,24.4,14.3,34.8,,,,,,,
2019-09-28 00:00:00,,,,,,,,,,
2019-09-29 00:00:00,,,,,,,,,,
2019-09-30 00:00:00,29.6,19.8,39.2,,,,,,,
2019-10-01 00:00:00,24.2,,39.3,,,,,,,
2019-10-02 00:00:00,16.9,,26.2,,,,,,,
2019-10-03 00:00:00,,,,,,,,,,
2019-10-04 00:00:00,15.7,12,23.2,,,,,,,
2019-10-05 00:00:00,,,,,,,,,,
2019-10-06 00:00:00,,,,,,,,,,
2019-10-07 00:00:00,,,,,,,,,,
2019-10-08 00:00:00,,,,,,,,,,
2019-10-09 00:00:00,,,,,,,,,,
2019-10-10 00:00:00,,,,,,,,,,
2019-10-11 00:00:00,,,,,,,,,,
2019-10-12 00:00:00,,,,,,,,,,
2019-10-13 00:00:00,23.4,,40,,,,,,,
2019-10-14 00:00:00,14.6,,23.2,4.1,,,,,,
2019-10-15 00:00:00,10.2,,15.6,0,,,,,,
2019-10-16 00:00:00,,,,,,,,,,
2019-10-17 00:00:00,,,,,,,,,,
2019-10-18 00:00:00,,,,,,,,,,
2019-10-19 00:00:00,,,,,,,,,,
2019-10-20 00:00:00,,,,,,,,,,
2019-10-21 00:00:00,,,,,,,,,,
2019-10-22 00:00:00,,,,,,,,,,
2019-10-23 00:00:00,22.2,15.8,31,,,,,,,
2019-10-24 00:00:00,,,,,,,,,,
2019-10-25 00:00:00,,,,,,,,,,
2019-10-26 00:00:00,,,,,,,,,,
2019-10-27 00:00:00,,,,,,,,,,
2019-10-28 00:00:00,30,,40.7,,,,,,,
2019-10-29 00:00:00,23.5,,39.1,,,,,,,
2019-10-30 00:00:00,20.9,,27.5,,,,,,,
2019-10-31 00:00:00,,,,,,,,,,
2019-11-01 00:00:00,,,,,,,,,,
2019-11-02 00:00:00,,,,,,,,,,
2019-11-03 00:00:00,,,,,,,,,,
2019-11-04 00:00:00,,,,,,,,,,
2019-11-05 00:00:00,22,18.1,31,0.5,,,,,,
2019-11-06 00:00:00,,,,,,,,,,
2019-11-07 00:00:00,,,,,,,,,,
2019-11-08 00:00:00,26.6,22.6,32.5,0,,,,,,
2019-11-09 00:00:00,23.8,,31.6,,,,,,,
2019-11-10 00:00:00,,,,,,,,,,
2019-11-11 00:00:00,,,,,,,,,,
2019-11-12 00:00:00,,,,,,,,,,
2019-11-13 00:00:00,23.4,,33.3,10.9,,,,,,
2019-11-14 00:00:00,,,,,,,,,,
2019-11-15 00:00:00,,,,,,,,,,
2019-11-16 00:00:00,27.1,19.3,36.6,,,,,,,
2019-11-17 00:00:00,,,,,,,,,,
2019-11-18 00:00:00,26.9,20,36.6,,,,,,,
2019-11-19 00:00:00,,,,,,,,,,
2019-11-20 00:00:00,,,,,,,,,,
2019-11-21 00:00:00,26.2,,37.4,23.9,,,,,,
2019-11-22 00:00:00,25.6,20.7,31.3,0,,,,,,
2019-11-23 00:00:00,,,,,,,,,,
2019-11-24 00:00:00,25.2,21.3,30.5,0,,,,,,
2019-11-25 00:00:00,,,,,,,,,,
2019-11-26 00:00:00,20,,33.4,8.9,,,,,,
2019-11-27 00:00:00,,,,,,,,,,
2019-11-28 00:00:00,,,,,,,,,,
2019-11-29 00:00:00,,,,,,,,,,
2019-11-30 00:00:00,25,,33.3,,,,,,,
2019-12-01 00:00:00,20.7,19,31.3,,,,,,,
2019-12-02 00:00:00,19.5,,24.3,,,,,,,
2019-12-03 00:00:00,,,,,,,,,,
2019-12-04 00:00:00,20,,25.7,,,,,,,
2019-12-05 00:00:00,,,,,,,,,,
2019-12-06 00:00:00,,,,,,,,,,
2019-12-07 00:00:00,25.1,19.4,33,,,,,,,
2019-12-08 00:00:00,23.5,,33.1,,,,,,,
2019-12-09 00:00:00,,,,,,,,,,
2019-12-10 00:00:00,,,,,,,,,,
2019-12-11 00:00:00,,,,,,,,,,
2019-12-12 00:00:00,25.8,,38.4,,,,,,,
2019-12-13 00:00:00,,,,,,,,,,
2019-12-14 00:00:00,,,,,,,,,,
2019-12-15 00:00:00,22.8,,37.3,,,,,,,
2019-12-16 00:00:00,,,,,,,,,,
2019-12-17 00:00:00,,,,,,,,,,
2019-12-18 00:00:00,,,,,,,,,,
2019-12-19 00:00:00,,,,,,,,,,
2019-12-20 00:00:00,28.6,,36.8,,,,,,,
2019-12-21 00:00:00,23.5,,36.4,6.1,,,,,,
2019-12-22 00:00:00,,,,,,,,,,
2019-12-23 00:00:00,,,,,,,,,,
2019-12-24 00:00:00,,,,,,,,,,
2019-12-25 00:00:00,,,,,,,,,,
2019-12-26 00:00:00,25.4,20,32.8,,,,,,,
2019-12-27 00:00:00,,,,,,,,,,
2019-12-28 00:00:00,,,,,,,,,,
2019-12-29 00:00:00,26.6,22.3,39.7,5.1,,,,,,
2019-12-30 00:00:00,,,,,,,,,,
2019-12-31 00:00:00,27.7,,36.8,,,,,,,
2020-01-01 00:00:00,28.1,21.9,35.2,3,,,,,,
2020-01-02 00:00:00,25.4,21,34.8,17,,,,,,
2020-01-03 00:00:00,,,,,,,,,,
2020-01-04 00:00:00,,,,,,,,,,
2020-01-05 00:00:00,,,,,,,,,,
2020-01-06 00:00:00,25,,37,0.5,,,,,,
2020-01-07 00:00:00,,,,,,,,,,
2020-01-08 00:00:00,,,,,,,,,,
2020-01-09 00:00:00,,,,,,,,,,
2020-01-10 00:00:00,27.5,,38.7,,,,,,,
2020-01-11 00:00:00,24.9,20.8,35,,,,,,,
2020-01-12 00:00:00,,,,,,,,,,
2020-01-13 00:00:00,25.9,21.4,33.6,84.1,,,,,,
2020-01-14 00:00:00,,,,,,,,,,
2020-01-15 00:00:00,30.1,,35.6,,,,,,,
2020-01-16 00:00:00,20.1,17,35.3,91.9,,,,,,
2020-01-17 00:00:00,,,,,,,,,,
